product_id,product_name,category,price,stock_quantity,weight_kg,launch_date,rating,is_available,description
216,Laptop Stand,Accessories,21.71,60,1.19,2019-10-17,3.7,True,Silent laptop stand with built-in microphone for gaming.
217,Noise Cancelling Headphones,Electronics,192.04,113,0.587,2019-07-02,3.9,True,High-Performance noise cancelling headphones with aluminum finish for daily use.
218,Bluetooth Speaker,Electronics,67.42,387,1.367,2020-06-13,4.5,True,Fast-Charging bluetooth speaker with aluminum finish for gaming.
219,Bluetooth Speaker,Electronics,63.66,39,2.297,2019-04-05,2.9,True,Silent bluetooth speaker with low-latency mode for students.
220,USB-C Cable,Accessories,8.98,437,1.325,2019-04-22,4.3,True,Noise-Reducing usb-c cable with aluminum finish for remote work; silent build quality.
221,Desk Lamp,Furniture,43.69,232,0.373,2022-08-29,3.8,True,Premium desk lamp with low-latency mode for remote work.
222,Noise Cancelling Headphones,Electronics,213.39,202,0.673,2018-01-13,4.4,True,Adjustable noise cancelling headphones with backlit keys for home office.
223,Mechanical Keyboard,Electronics,91.1,30,2.34,2018-10-10,5.0,True,High-Performance mechanical keyboard with USB receiver for video calls.
224,USB-C Cable,Accessories,10.79,500,1.837,2022-09-18,3.6,True,Lightweight usb-c cable with waterproof coating for content creators.
225,Bluetooth Speaker,Electronics,53.38,440,0.902,2020-01-02,5.0,True,Lightweight bluetooth speaker with low-latency mode for travel.
226,Laptop Stand,Accessories,27.5,387,0.106,2021-05-07,3.8,True,Noise-Reducing laptop stand with low-latency mode for content creators.
227,Laptop Stand,Accessories,23.1,177,0.43,2020-02-12,4.9,True,Noise-Reducing laptop stand with backlit keys for home office.
228,Phone Case,Accessories,15.51,479,2.215,2018-03-06,3.3,True,Compact phone case with backlit keys for home office.
229,Wireless Mouse,Electronics,27.69,22,1.036,2020-08-17,4.0,True,Premium wireless mouse with braided nylon for video calls; noise-reducing build quality.
230,External SSD 1TB,Storage,104.01,306,1.943,2021-08-06,3.3,True,Ergonomic external ssd 1tb with low-latency mode for students.
231,Noise Cancelling Headphones,Electronics,173.65,485,1.5,2019-12-19,4.2,True,Lightweight noise cancelling headphones with low-latency mode for remote work; durable build quality.
232,Phone Case,Accessories,16.28,163,1.756,2022-07-31,3.1,True,Lightweight phone case with braided nylon for remote work; wireless build quality.
233,Noise Cancelling Headphones,Electronics,221.44,73,2.024,2018-08-25,4.0,True,Lightweight noise cancelling headphones with low-latency mode for travel.
234,Noise Cancelling Headphones,Electronics,182.19,331,0.244,2023-01-17,4.7,True,Compact noise cancelling headphones with low-latency mode for students; lightweight build quality.
235,External SSD 1TB,Storage,113.39,447,0.228,2024-08-03,4.4,True,Silent external ssd 1tb with adjustable height for remote work; durable build quality.
236,Noise Cancelling Headphones,Electronics,227.41,7,0.569,2020-02-18,4.9,True,Compact noise cancelling headphones with waterproof coating for students.
237,Laptop Stand,Accessories,24.22,122,1.403,2021-03-05,3.6,True,Silent laptop stand with shock protection for video calls; silent build quality.
238,Desk Lamp,Furniture,39.58,411,2.454,2023-04-08,4.5,True,Durable desk lamp with adjustable height for daily use; premium build quality.
239,External SSD 1TB,Storage,122.0,379,0.408,2020-12-04,4.0,True,Adjustable external ssd 1tb with aluminum finish for content creators; wireless build quality.
240,Webcam HD,Electronics,45.94,291,2.092,2023-08-08,4.0,True,Fast-Charging webcam hd with shock protection for video calls.
241,Desk Lamp,Furniture,45.59,328,1.862,2023-03-03,3.2,True,Durable desk lamp with braided nylon for travel.
242,Desk Lamp,Furniture,36.2,455,1.378,2018-08-29,4.0,True,Compact desk lamp with USB receiver for home office.
243,Laptop Stand,Accessories,21.75,77,0.072,2023-09-03,3.8,True,Premium laptop stand with aluminum finish for remote work.
244,Wireless Mouse,Electronics,25.55,282,1.058,2018-03-10,4.0,True,Portable wireless mouse with low-latency mode for video calls; noise-reducing build quality.
245,Phone Case,Accessories,16.37,465,0.489,2019-01-30,4.0,True,Wireless phone case with adjustable height for video calls.
246,Noise Cancelling Headphones,Electronics,217.69,40,0.964,2022-07-22,3.8,True,Wireless noise cancelling headphones with adjustable height for video calls.
247,Mechanical Keyboard,Electronics,94.14,439,1.642,2018-05-10,3.0,True,Lightweight mechanical keyboard with dimmable brightness for remote work; premium build quality.
248,USB-C Cable,Accessories,8.74,432,1.113,2021-09-18,4.0,True,Compact usb-c cable with low-latency mode for home office; noise-reducing build quality.
249,External SSD 1TB,Storage,109.18,23,2.314,2021-02-22,4.8,True,Adjustable external ssd 1tb with USB receiver for travel.
250,Webcam HD,Electronics,42.73,106,1.488,2022-06-20,4.8,True,Portable webcam hd with braided nylon for students.
251,Phone Case,Accessories,15.79,276,0.863,2019-07-28,4.5,True,Noise-Reducing phone case with backlit keys for daily use; lightweight build quality.
252,Laptop Stand,Accessories,27.53,174,1.533,2024-09-05,3.7,True,Durable laptop stand with USB receiver for video calls.
253,Desk Lamp,Furniture,39.88,182,1.405,2022-03-18,3.8,True,Fast-Charging desk lamp with aluminum finish for content creators; adjustable build quality.
254,Noise Cancelling Headphones,Electronics,217.87,365,0.23,2021-01-02,3.1,True,Noise-Reducing noise cancelling headphones with braided nylon for content creators; compact build quality.
255,Mechanical Keyboard,Electronics,76.63,157,1.14,2021-01-09,3.0,True,Compact mechanical keyboard with braided nylon for content creators.
256,Bluetooth Speaker,Electronics,60.21,52,0.114,2021-12-20,4.0,True,Adjustable bluetooth speaker with aluminum finish for daily use.
257,Wireless Mouse,Electronics,28.12,198,1.959,2024-04-10,4.8,True,Wireless wireless mouse with aluminum finish for travel.
258,USB-C Cable,Accessories,8.91,154,0.708,2019-08-21,2.9,True,Lightweight usb-c cable with built-in microphone for content creators; compact build quality.
259,Webcam HD,Electronics,46.27,126,1.816,2023-07-24,4.1,True,Wireless webcam hd with waterproof coating for gaming; premium build quality.
260,Phone Case,Accessories,14.24,317,0.981,2021-09-11,3.8,True,Lightweight phone case with aluminum finish for travel; adjustable build quality.
261,Laptop Stand,Accessories,24.83,90,2.413,2021-07-31,3.4,True,Noise-Reducing laptop stand with waterproof coating for students; portable build quality.
262,Phone Case,Accessories,14.38,477,1.431,2024-08-22,5.0,True,Ergonomic phone case with low-latency mode for home office.
263,Desk Lamp,Furniture,45.3,107,1.124,2021-04-08,4.6,True,Compact desk lamp with dimmable brightness for remote work; portable build quality.
264,Laptop Stand,Accessories,23.14,78,1.802,2022-03-25,3.0,True,Adjustable laptop stand with waterproof coating for content creators.
265,Phone Case,Accessories,15.19,404,2.423,2024-01-09,4.1,True,Compact phone case with backlit keys for students.
266,Webcam HD,Electronics,44.99,313,0.159,2022-06-25,4.9,True,Durable webcam hd with dimmable brightness for gaming; portable build quality.
267,Laptop Stand,Accessories,25.07,265,1.417,2024-06-14,3.3,True,Durable laptop stand with dimmable brightness for remote work.
268,External SSD 1TB,Storage,116.27,77,0.895,2018-04-11,3.9,True,Portable external ssd 1tb with dimmable brightness for gaming; noise-reducing build quality.
269,USB-C Cable,Accessories,9.54,175,1.166,2020-04-27,3.9,True,Durable usb-c cable with waterproof coating for gaming.
270,Desk Lamp,Furniture,37.82,153,0.159,2019-04-17,2.8,True,Durable desk lamp with backlit keys for travel.
271,Laptop Stand,Accessories,25.11,282,0.442,2024-04-12,3.7,True,High-Performance laptop stand with adjustable height for content creators.
272,USB-C Cable,Accessories,10.41,221,1.019,2020-03-19,3.8,True,Lightweight usb-c cable with dimmable brightness for home office.
273,Laptop Stand,Accessories,23.33,360,2.031,2018-09-14,4.1,True,Silent laptop stand with braided nylon for daily use; high-performance build quality.
274,Mechanical Keyboard,Electronics,83.57,441,1.249,2021-07-07,4.1,True,Adjustable mechanical keyboard with dimmable brightness for gaming; high-performance build quality.
275,External SSD 1TB,Storage,99.18,344,1.78,2021-05-03,4.8,True,Adjustable external ssd 1tb with backlit keys for travel; wireless build quality.
276,Noise Cancelling Headphones,Electronics,177.01,191,1.749,2023-09-24,3.7,True,Adjustable noise cancelling headphones with braided nylon for content creators.
277,Desk Lamp,Furniture,41.62,355,2.302,2019-12-11,4.0,True,High-Performance desk lamp with built-in microphone for travel; high-performance build quality.
278,External SSD 1TB,Storage,95.26,183,2.382,2023-06-08,3.1,True,Lightweight external ssd 1tb with low-latency mode for remote work.
279,Desk Lamp,Furniture,38.98,430,1.137,2019-11-17,3.0,True,Premium desk lamp with adjustable height for video calls; wireless build quality.
280,Bluetooth Speaker,Electronics,56.19,399,1.17,2023-07-22,4.0,True,Compact bluetooth speaker with aluminum finish for gaming; silent build quality.
281,Webcam HD,Electronics,50.62,387,0.152,2022-12-13,4.0,True,Lightweight webcam hd with backlit keys for students; premium build quality.
282,Desk Lamp,Furniture,37.14,441,2.051,2022-12-04,4.7,True,Compact desk lamp with adjustable height for students.
283,External SSD 1TB,Storage,116.23,440,1.791,2022-10-20,3.2,True,Ergonomic external ssd 1tb with adjustable height for students.
284,External SSD 1TB,Storage,105.07,143,1.512,2019-11-21,3.5,True,Noise-Reducing external ssd 1tb with built-in microphone for video calls.
285,Bluetooth Speaker,Electronics,68.73,347,2.047,2019-07-10,4.9,True,Lightweight bluetooth speaker with USB receiver for video calls.
286,USB-C Cable,Accessories,10.59,67,0.662,2021-08-12,4.6,True,Fast-Charging usb-c cable with dimmable brightness for remote work; fast-charging build quality.
287,Noise Cancelling Headphones,Electronics,207.66,192,1.157,2019-01-17,3.7,True,Noise-Reducing noise cancelling headphones with built-in microphone for daily use.
288,Desk Lamp,Furniture,37.92,1,2.179,2019-01-17,4.4,True,High-Performance desk lamp with shock protection for gaming.
289,Phone Case,Accessories,13.72,219,2.071,2023-07-20,3.4,True,Portable phone case with shock protection for travel.
290,Desk Lamp,Furniture,43.45,457,1.722,2018-07-18,2.9,True,Fast-Charging desk lamp with waterproof coating for home office; ergonomic build quality.
291,Desk Lamp,Furniture,39.47,490,1.098,2019-06-25,4.7,True,Portable desk lamp with braided nylon for video calls; durable build quality.
292,Noise Cancelling Headphones,Electronics,174.94,340,2.264,2019-11-09,2.9,True,Fast-Charging noise cancelling headphones with built-in microphone for students.
293,Mechanical Keyboard,Electronics,95.49,0,0.573,2018-11-16,3.1,False,Wireless mechanical keyboard with low-latency mode for remote work; noise-reducing build quality.
294,Webcam HD,Electronics,54.75,440,1.085,2019-06-26,3.9,True,Wireless webcam hd with dimmable brightness for gaming.
295,Mechanical Keyboard,Electronics,79.28,188,2.208,2019-07-16,3.6,True,Ergonomic mechanical keyboard with braided nylon for gaming.
296,Wireless Mouse,Electronics,30.98,84,1.128,2020-05-22,4.2,True,Ergonomic wireless mouse with dimmable brightness for remote work.
297,Mechanical Keyboard,Electronics,100.7,71,1.893,2024-08-11,4.4,True,Durable mechanical keyboard with dimmable brightness for daily use.
298,Laptop Stand,Accessories,23.32,43,0.658,2024-09-27,4.1,True,Adjustable laptop stand with built-in microphone for home office.
299,Noise Cancelling Headphones,Electronics,182.32,310,1.298,2022-05-24,3.5,True,Premium noise cancelling headphones with adjustable height for remote work.
300,Laptop Stand,Accessories,24.99,304,0.224,2018-02-19,5.0,True,Durable laptop stand with braided nylon for content creators.
301,External SSD 1TB,Storage,107.38,279,1.723,2023-04-14,4.9,True,Compact external ssd 1tb with USB receiver for gaming; wireless build quality.
302,Wireless Mouse,Electronics,33.79,485,1.984,2023-09-07,3.4,True,Noise-Reducing wireless mouse with low-latency mode for content creators.
303,Phone Case,Accessories,13.11,274,1.367,2019-09-18,3.4,True,Portable phone case with backlit keys for students.
304,USB-C Cable,Accessories,10.1,200,1.487,2018-09-28,3.5,True,Lightweight usb-c cable with adjustable height for home office; lightweight build quality.
305,Mechanical Keyboard,Electronics,88.73,311,0.185,2019-12-21,3.1,True,Noise-Reducing mechanical keyboard with braided nylon for home office; durable build quality.
306,Bluetooth Speaker,Electronics,60.3,421,1.816,2019-11-15,3.6,True,Noise-Reducing bluetooth speaker with built-in microphone for gaming.
307,Wireless Mouse,Electronics,28.51,219,0.716,2018-09-19,3.4,True,Adjustable wireless mouse with backlit keys for remote work.
308,Webcam HD,Electronics,43.32,439,1.439,2022-02-15,3.1,True,Compact webcam hd with aluminum finish for gaming; silent build quality.
309,Wireless Mouse,Electronics,25.89,441,0.08,2018-07-08,3.8,True,Lightweight wireless mouse with braided nylon for travel.
310,Wireless Mouse,Electronics,30.47,467,1.799,2022-09-14,3.3,True,Wireless wireless mouse with dimmable brightness for daily use; compact build quality.
311,External SSD 1TB,Storage,105.79,257,1.7,2018-08-04,3.2,True,Silent external ssd 1tb with USB receiver for content creators; high-performance build quality.
312,Noise Cancelling Headphones,Electronics,216.4,159,0.852,2024-03-15,3.8,True,Durable noise cancelling headphones with adjustable height for video calls.
313,Noise Cancelling Headphones,Electronics,214.36,124,1.187,2024-08-20,4.9,True,Wireless noise cancelling headphones with low-latency mode for students; lightweight build quality.
314,Wireless Mouse,Electronics,27.59,177,1.608,2018-02-09,4.9,True,Premium wireless mouse with dimmable brightness for video calls; silent build quality.
315,Laptop Stand,Accessories,24.39,492,0.197,2019-08-07,4.4,True,Compact laptop stand with USB receiver for students.
316,Bluetooth Speaker,Electronics,58.43,458,0.963,2018-12-14,4.1,True,Silent bluetooth speaker with braided nylon for content creators; adjustable build quality.
317,Wireless Mouse,Electronics,29.41,493,0.37,2021-04-09,3.4,True,Durable wireless mouse with dimmable brightness for daily use; portable build quality.
318,Laptop Stand,Accessories,21.8,103,0.383,2024-07-22,3.0,True,Compact laptop stand with braided nylon for remote work.
319,Phone Case,Accessories,13.28,183,2.413,2020-04-30,3.8,True,High-Performance phone case with built-in microphone for gaming; fast-charging build quality.
320,Noise Cancelling Headphones,Electronics,219.57,356,1.528,2020-05-30,4.6,True,Durable noise cancelling headphones with braided nylon for gaming.
321,Webcam HD,Electronics,48.43,25,1.709,2020-12-01,4.6,True,Ergonomic webcam hd with USB receiver for content creators.
